rootIdx	rootAuth	nodeIdx1	nodeAuth1	nodeIdx2	nodeAuth2	nodeIdx3	nodeAuth3	nodeIdx4	nodeAuth4	nodeIdx5	nodeAuth5	nodeIdx6	nodeAuth6	nodeIdx7	nodeAuth7	nodeIdx8	nodeAuth8	nodeIdx9	nodeAuth9	nodeIdx10	nodeAuth10	nodeIdx11	nodeAuth11	nodeIdx12	nodeAuth12	nodeIdx13	nodeAuth13	nodeIdx14	nodeAuth14	nodeIdx15	nodeAuth15	nodeIdx16	nodeAuth16	nodeIdx17	nodeAuth17	nodeIdx18	nodeAuth18	nodeIdx19	nodeAuth19
510925.0	167596	542813.0	158631	545746.0	167596.0	548937.0	648062.0																																
510925.0	167596	542813.0	158631	545746.0	167596.0	548949.0	648062.0																																
510945.0	156481	511786.0	154939	511829.0	155813.0	511933.0	155813.0																																
510949.0	512842	510961.0	512842	510969.0	512842.0	510985.0	512842.0	510997.0	512842.0	511005.0	512842.0	511025.0	512842.0	511041.0	512842.0																								
510949.0	512842	510961.0	512842	510969.0	512842.0	510985.0	512842.0	511113.0	777757.0																														
511085.0	192765	617106.0	246383																																				
511345.0	749897	511377.0	749897																																				
511429.0	261286	511433.0	261286	511441.0	261286.0	511449.0	261286.0																																
511594.0	767218	513217.0	198805																																				
511677.0	779921	511681.0	779921																																				
511689.0	779921	511697.0	779921																																				
511718.0	465937	511738.0	465937	511762.0	465937.0																																		
511761.0	780053	511821.0	780053																																				
511794.0	638854	511806.0	638854	512270.0	780946.0																																		
511842.0	154939	512105.0	116734																																				
511842.0	154939	519201.0	789197																																				
511897.0	774709	511917.0	774709																																				
512149.0	155813	512489.0	164100	833446.0	242132.0																																		
512169.0	610062	513589.0	610062																																				
512169.0	610062	513885.0	610062																																				
512169.0	610062	515598.0	610062																																				
512221.0	747650	512338.0	155221	516685.0	747650.0																																		
512310.0	603734	533074.0	260884																																				
512426.0	781202	592989.0	854997																																				
512534.0	199060	514118.0	219815																																				
512534.0	199060	517278.0	611590																																				
512554.0	734258	512570.0	734258																																				
512562.0	744626	512586.0	744626																																				
512569.0	271816	512598.0	611590																																				
512569.0	271816	512642.0	376430																																				
512569.0	271816	520265.0	777757																																				
512569.0	271816	526034.0	794358																																				
512569.0	271816	581437.0	862297																																				
512569.0	271816	585865.0	852113																																				
512569.0	271816	657849.0	257260	657865.0	257260.0																																		
512594.0	689778	512610.0	689778	512618.0	689778.0																																		
512630.0	199060	513222.0	782174																																				
512630.0	199060	514046.0	161880																																				
512630.0	199060	596729.0	882821																																				
512630.0	199060	648962.0	945402																																				
512630.0	199060	695789.0	998817																																				
512650.0	577538	512754.0	577538																																				
512658.0	689778	512710.0	689778	512718.0	689778.0																																		
512701.0	772502	512742.0	689778																																				
512769.0	261286	512853.0	261286																																				
512914.0	781109	513238.0	781109																																				
512965.0	739977	514221.0	183290																																				
513114.0	743457	513126.0	743457																																				
513250.0	154939	515346.0	200874																																				
513258.0	638854	513298.0	638854																																				
513281.0	116734	513285.0	116734																																				
513497.0	160273	609166.0	729438																																				
513497.0	160273	1031258.0	160273	1034326.0	225058.0																																		
513658.0	782086	513670.0	782086																																				
513693.0	779921	513717.0	779921																																				
513697.0	245051	513705.0	245051																																				
513777.0	261286	513781.0	261286																																				
513937.0	233588	543885.0	819005																																				
513937.0	233588	858250.0	1173494																																				
514113.0	610062	516509.0	610062																																				
514113.0	610062	516541.0	610062																																				
514113.0	610062	516593.0	610062																																				
514169.0	672329	514185.0	783273																																				
514173.0	159701	761605.0	827450	813730.0	827450.0																																		
514258.0	689778	514306.0	689778	514314.0	689778.0	514326.0	689778.0	514378.0	689778.0	514394.0	689778.0	514418.0	689778.0																										
514569.0	763178	514581.0	763178																																				
514598.0	274206	514994.0	611590																																				
514598.0	274206	534682.0	765922																																				
514685.0	158781	514689.0	158781	514697.0	158781.0	570501.0	191061.0																																
514685.0	158781	514689.0	158781	514697.0	158781.0	570453.0	191061.0	570933.0	219815.0																														
514685.0	158781	514689.0	158781	514697.0	158781.0	570489.0	191061.0	570521.0	191061.0	722098.0	246383.0																												
514930.0	154939	515265.0	164100																																				
514961.0	784161	514982.0	784162																																				
515013.0	158781	515041.0	158781	515073.0	158781.0	515089.0	158781.0	515113.0	158781.0																														
515437.0	251436	515458.0	611590																																				
515437.0	251436	516141.0	675513																																				
515437.0	251436	516201.0	785793																																				
515437.0	251436	516702.0	786322																																				
515437.0	251436	519458.0	746738																																				
515437.0	251436	519590.0	746738																																				
515437.0	251436	536830.0	330830																																				
515437.0	251436	537238.0	806430																																				
515437.0	251436	538161.0	806170																																				
515437.0	251436	515670.0	244057	538813.0	511629.0																																		
515437.0	251436	544046.0	653974																																				
515437.0	251436	552626.0	653974																																				
515437.0	251436	557313.0	835513																																				
515437.0	251436	559361.0	653974																																				
515437.0	251436	600013.0	886093																																				
515437.0	251436	615002.0	882821																																				
515437.0	251436	515670.0	244057	518370.0	205268.0	642242.0	158812.0																																
515437.0	251436	950658.0	1274950	952498.0	1274950.0																																		
515437.0	251436	1019953.0	1334573																																				
515437.0	251436	1188686.0	1360090																																				
515437.0	251436	1407761.0	246203																																				
515437.0	251436	1591629.0	1683865																																				
515493.0	199060	517246.0	611590																																				
515493.0	199060	522746.0	791678																																				
515514.0	219815	521398.0	123785	521710.0	155813.0	521930.0	164100.0	521946.0	164100.0																														
515514.0	219815	521398.0	123785	521742.0	158631.0	521954.0	219815.0																																
515514.0	219815	521398.0	123785	1480921.0	219815.0																																		
515630.0	164724	516978.0	222462																																				
515638.0	456405	515642.0	456405																																				
515701.0	261286	515717.0	261286																																				
515821.0	785081	515825.0	785081	515841.0	785081.0	515849.0	785081.0	515865.0	785081.0	515877.0	785081.0	515885.0	785081.0	515905.0	785081.0																								
515990.0	785422	515998.0	785422																																				
516025.0	504301	516033.0	504301																																				
516077.0	271816	516498.0	611590																																				
516077.0	271816	517414.0	785762																																				
516077.0	271816	517553.0	271816	517569.0	271816.0																																		
516077.0	271816	641982.0	904626																																				
516077.0	271816	642134.0	904626																																				
516077.0	271816	647402.0	726577																																				
516077.0	271816	787974.0	1069381	788230.0	441058.0	788486.0	441058.0																																
516133.0	158781	516149.0	158781	516177.0	158781.0	516193.0	158781.0	516213.0	158781.0	516221.0	158781.0	532250.0	192050.0																										
516185.0	774093	516249.0	774093																																				
516186.0	155434	525650.0	155434	527206.0	158631.0	532790.0	158631.0																																
516237.0	158781	516309.0	158781	516333.0	158781.0	516361.0	158781.0	532294.0	192050.0	532810.0	155221.0	533822.0	798602.0																										
516237.0	158781	516309.0	158781	516333.0	158781.0	516361.0	158781.0	532294.0	192050.0	532810.0	155221.0	532974.0	260884.0	549918.0	219815.0																								
516274.0	785898	1995709.0	2144849																																				
516385.0	785973	516413.0	785973	524002.0	785973.0																																		
516433.0	245051	516806.0	245051	519521.0	245051.0																																		
516653.0	501261	519449.0	501261																																				
516833.0	786433	516849.0	786433																																				
517042.0	719742	559574.0	719742																																				
517117.0	738353	517574.0	324549																																				
517138.0	759622	517142.0	759622																																				
517222.0	219815	921962.0	747650	924526.0	219815.0																																		
517222.0	219815	921962.0	747650	925514.0	123785.0	1721737.0	219815.0																																
517241.0	261286	517269.0	261286	517305.0	261286.0	518513.0	347541.0																																
517242.0	765198	1216310.0	1479238																																				
517286.0	219815	517298.0	219815																																				
517293.0	689778	517325.0	689778	517333.0	689778.0	517353.0	689778.0																																
517310.0	219815	518461.0	347541																																				
517369.0	337401	517378.0	786986																																				
517533.0	373534	517541.0	373534																																				
517641.0	271816	521189.0	641233																																				
517650.0	783577	517702.0	783577																																				
517721.0	747650	518530.0	260884																																				
517725.0	747650	518554.0	260884																																				
517774.0	154939	518473.0	225058																																				
517774.0	154939	518481.0	225058																																				
517774.0	154939	517837.0	747650	518194.0	154939.0	519378.0	155221.0																																
517949.0	787777	517973.0	787777																																				
517954.0	158781	517985.0	158781	518017.0	158781.0	518025.0	158781.0																																
517961.0	271816	518153.0	563290																																				
517961.0	271816	518506.0	611590																																				
517961.0	271816	519017.0	788037																																				
517961.0	271816	564337.0	753457																																				
517961.0	271816	589413.0	675381																																				
517961.0	271816	604161.0	675381																																				
517961.0	271816	604457.0	675381																																				
517961.0	271816	762585.0	753457																																				
517961.0	271816	785770.0	1069381	1272914.0	1069381.0																																		
518037.0	158781	518065.0	158781	518077.0	158781.0	518105.0	158781.0	518113.0	158781.0	518141.0	158781.0	561534.0	246383.0																										
518089.0	787777	518093.0	787777																																				
518101.0	787777	518169.0	787777																																				
518101.0	787777	518125.0	787777	547382.0	787777.0																																		
518137.0	695629	532550.0	695629																																				
518166.0	237317	518186.0	237317																																				
518641.0	641994	518649.0	641994																																				
518682.0	219815	518698.0	219815	518714.0	219815.0	518734.0	219815.0																																
518877.0	261286	518901.0	261286	518921.0	261286.0	520726.0	219815.0																																
518877.0	261286	518901.0	261286	518921.0	261286.0	527354.0	456849.0																																
519037.0	723069	519221.0	225058																																				
519094.0	237317	1033110.0	1344650																																				
519094.0	237317	1033262.0	1344650																																				
519169.0	785973	519241.0	785973																																				
519265.0	403557	860530.0	403557																																				
519278.0	358261	519334.0	358261																																				
519290.0	623961	527522.0	116734																																				
519290.0	623961	527530.0	116734																																				
519454.0	358261	519466.0	358261																																				
519601.0	422610	519809.0	789789																																				
519625.0	747650	519730.0	164673	521906.0	198805.0																																		
519625.0	747650	520762.0	161084	523414.0	689778.0																																		
519625.0	747650	526014.0	161084	526074.0	164673.0	527866.0	164673.0																																
519625.0	747650	526014.0	161084	526074.0	164673.0	530846.0	260884.0	530906.0	219815.0																														
519625.0	747650	520762.0	161084	522622.0	200874.0	569045.0	368942.0																																
519661.0	731094	660473.0	731094																																				
519785.0	785081	519801.0	785081	519821.0	785081.0																																		
519986.0	493077	548773.0	821601																																				
520030.0	724470	520062.0	724470	520106.0	724470.0																																		
520058.0	219815	1761949.0	219815																																				
520121.0	261286	520157.0	261286	520201.0	261286.0	520237.0	261286.0	521077.0	747650.0																														
520186.0	245051	520225.0	245051																																				
520262.0	707898	520329.0	777757																																				
520286.0	201528	585617.0	201528																																				
520349.0	213909	520357.0	213909																																				
520390.0	790594	520402.0	790594																																				
520537.0	790861	520545.0	790861																																				
520702.0	226135	718413.0	323802																																				
521109.0	785973	524410.0	785973																																				
521109.0	785973	524434.0	785973																																				
521118.0	228148	531438.0	804554																																				
521118.0	228148	534138.0	611590																																				
521118.0	228148	550689.0	158812																																				
521118.0	228148	678641.0	979694																																				
521118.0	228148	781389.0	262468																																				
521118.0	228148	793034.0	1101166																																				
521118.0	228148	829578.0	157751																																				
521118.0	228148	899978.0	1156614	900438.0	1156614.0																																		
521118.0	228148	899978.0	1156614	969482.0	1009093.0																																		
521118.0	228148	899978.0	1156614	969574.0	1009093.0																																		
521118.0	228148	1087489.0	1388561																																				
521118.0	228148	1101169.0	1388561																																				
521118.0	228148	1134933.0	1421389																																				
521118.0	228148	1157646.0	1422085																																				
521118.0	228148	1459437.0	1609549																																				
521118.0	228148	1459445.0	1609549																																				
521118.0	228148	1459477.0	1609549																																				
521118.0	228148	1513237.0	1609549																																				
521118.0	228148	1734577.0	1662897																																				
521118.0	228148	1848637.0	1981141																																				
521173.0	498198	530790.0	260884																																				
521245.0	498198	530878.0	260884																																				
521386.0	199060	521509.0	689778	521517.0	689778.0																																		
521386.0	199060	526738.0	689778	526750.0	689778.0	526766.0	689778.0	526786.0	689778.0																														
521386.0	199060	528158.0	611590																																				
521386.0	199060	540265.0	753822																																				
521386.0	199060	609142.0	511629	609150.0	732621.0																																		
521386.0	199060	609142.0	511629	609910.0	511629.0																																		
521386.0	199060	672969.0	973121																																				
521386.0	199060	672989.0	973121																																				
521386.0	199060	673133.0	973121																																				
521441.0	738353	521673.0	641233																																				
521441.0	738353	521681.0	641233																																				
521470.0	792070	524226.0	155221																																				
521490.0	211954	614614.0	726577																																				
521490.0	211954	611726.0	726577	628674.0	689778.0	628682.0	689778.0																																
521549.0	689778	522922.0	689778																																				
521549.0	689778	521557.0	689778	521565.0	689778.0	521577.0	689778.0	556738.0	689778.0																														
521598.0	685418	523282.0	685418	523306.0	685418.0	530418.0	695629.0																																
521657.0	707898	521674.0	792382																																				
521726.0	465937	521734.0	465937																																				
521794.0	154939	522018.0	155221	522314.0	747650.0	523150.0	219815.0	525350.0	219815.0																														
521794.0	154939	522018.0	155221	522314.0	747650.0	547450.0	260884.0	548238.0	155221.0	548442.0	219815.0																												
521794.0	154939	550738.0	177165																																				
521794.0	154939	557509.0	156269																																				
521794.0	154939	522018.0	155221	522314.0	747650.0	560781.0	755241.0																																
521810.0	154939	521858.0	155813																																				
521822.0	465937	521838.0	465937	521850.0	465937.0																																		
521826.0	480289	523358.0	480289																																				
521894.0	373534	522274.0	373534	522298.0	373534.0	523506.0	373534.0	523522.0	373534.0	523538.0	373534.0																												
521894.0	373534	526162.0	373534																																				
522150.0	261286	522158.0	261286																																				
522166.0	245051	522186.0	245051																																				
522218.0	237317	522282.0	237317																																				
522218.0	237317	733686.0	237317																																				
522218.0	237317	1308638.0	237317																																				
522250.0	158781	522306.0	158781	522362.0	158781.0																																		
522338.0	793374	1090533.0	1386825	2108689.0	2299217.0																																		
522698.0	747650	523822.0	164100																																				
522718.0	752238	522830.0	408406	522938.0	752238.0																																		
522742.0	773658	812234.0	1122362																																				
522782.0	101158	523314.0	183290																																				
522782.0	101158	553586.0	101158																																				
523106.0	160919	523846.0	160919																																				
523182.0	219815	523978.0	155813																																				
523182.0	219815	523214.0	219815	1346837.0	219815.0																																		
523198.0	793958	523226.0	689778																																				
523386.0	245051	523430.0	245051																																				
523462.0	513881	523482.0	210624																																				
523594.0	202801	523834.0	202801																																				
523598.0	410797	970314.0	410797																																				
523842.0	785973	523882.0	785973	523894.0	785973.0																																		
523854.0	160919	629870.0	914026	629894.0	914026.0																																		
523854.0	160919	788506.0	1081893	788538.0	1087185.0																																		
523946.0	154939	524870.0	347541																																				
524062.0	158781	524082.0	158781	524106.0	158781.0	524318.0	219815.0	524330.0	219815.0																														
524078.0	154939	524678.0	347541																																				
524078.0	154939	527562.0	761394																																				
524078.0	154939	535490.0	701729																																				
524078.0	154939	543765.0	183290																																				
524102.0	154939	524582.0	347541																																				
524286.0	158781	524294.0	158781	524302.0	158781.0	524342.0	158781.0																																
524366.0	158631	524518.0	158631																																				
524366.0	158631	524618.0	347541																																				
524486.0	261286	524490.0	261286	524546.0	261286.0	525506.0	739977.0	528710.0	164100.0	529126.0	198805.0																												
524486.0	261286	524490.0	261286	524546.0	261286.0	525506.0	739977.0	668226.0	747650.0																														
524486.0	261286	524490.0	261286	524546.0	261286.0	525506.0	739977.0	1216866.0	261286.0																														
524526.0	747650	525974.0	183290																																				
524602.0	561178	524686.0	718678																																				
524970.0	261286	524978.0	261286	524998.0	261286.0	525038.0	261286.0	525102.0	261286.0	525154.0	261286.0	525202.0	261286.0	525226.0	261286.0	525278.0	219815.0																						
525010.0	160919	525902.0	160919																																				
525022.0	219815	529970.0	164100	540181.0	347541.0																																		
525078.0	687930	525138.0	687930																																				
525090.0	279238	894750.0	1214982																																				
525262.0	762650	525282.0	762650																																				
525338.0	795902	525874.0	795902	525910.0	795902.0	525946.0	795902.0																																
525358.0	762650	525458.0	762650	525482.0	762650.0	525514.0	762650.0																																
525370.0	795902	525742.0	795902	525758.0	795902.0	525782.0	795902.0																																
525622.0	762650	526474.0	762650	526498.0	762650.0	526506.0	762650.0	526534.0	762650.0																														
525734.0	211954	644870.0	726577																																				
525894.0	261286	525918.0	261286	525958.0	261286.0	527430.0	747650.0	528330.0	200825.0	530690.0	219815.0																												
525894.0	261286	525918.0	261286	525958.0	261286.0	527430.0	747650.0	2184297.0	261286.0																														
526286.0	274206	540829.0	782021																																				
526394.0	796382	526426.0	796382																																				
526446.0	797662	527646.0	798602																																				
526446.0	797662	808658.0	200825	809434.0	183290.0																																		
526446.0	797662	807554.0	200825	811514.0	1121322.0																																		
526446.0	797662	849986.0	1163070																																				
526490.0	245051	526522.0	245051																																				
526514.0	155813	527398.0	155813																																				
526530.0	697821	526554.0	697821																																				
526530.0	697821	526590.0	697821	526598.0	697821.0	526622.0	697821.0	526654.0	697821.0																														
526722.0	697821	526730.0	697821	526758.0	697821.0	526778.0	697821.0																																
526798.0	391493	526830.0	391493	527114.0	391493.0																																		
527002.0	799254	528826.0	801266																																				
527102.0	219815	528362.0	164100	528522.0	155813.0																																		
527294.0	689778	528974.0	689778	529014.0	689778.0																																		
527338.0	455546	527390.0	739977	528886.0	164100.0																																		
527410.0	158631	527418.0	158631	527590.0	158631.0																																		
527546.0	799762	527554.0	799762																																				
527630.0	158631	527658.0	158631																																				
527666.0	158631	527678.0	158631	527714.0	158631.0	527814.0	158631.0	527954.0	158631.0																														
527666.0	158631	527678.0	158631	527714.0	158631.0	527814.0	158631.0	530090.0	200874.0	543298.0	219815.0																												
527698.0	185611	527706.0	185611	527726.0	185611.0																																		
527758.0	154939	529322.0	225058																																				
527758.0	154939	528874.0	183290	528982.0	155221.0	529638.0	154939.0																																
527758.0	154939	528874.0	183290	528982.0	155221.0	530822.0	260884.0																																
527758.0	154939	539677.0	243172	539689.0	243172.0	539709.0	243172.0																																
528002.0	158781	528006.0	158781	528034.0	158781.0	528078.0	158781.0																																
528030.0	676141	528058.0	676141																																				
528102.0	796358	537529.0	164100																																				
528138.0	800574	528178.0	800574																																				
528198.0	795902	531502.0	795902	531678.0	795902.0	531714.0	795902.0	531750.0	795902.0	531814.0	795902.0	531922.0	795902.0																										
528222.0	292602	528282.0	292602																																				
528326.0	800586	528350.0	800586	528370.0	800798.0																																		
528514.0	534358	528758.0	725042																																				
528610.0	225058	875466.0	225058																																				
528610.0	225058	879406.0	1081893																																				
528610.0	225058	1109406.0	225058																																				
528614.0	638506	1750809.0	1890689																																				
528618.0	801090	528650.0	801090	528670.0	801090.0	528678.0	801090.0	528694.0	801090.0																														
528746.0	800478	528798.0	800478																																				
528866.0	635858	548490.0	622178																																				
529102.0	219815	530374.0	225058	530874.0	219815.0																																		
529290.0	798210	531198.0	798210																																				
529298.0	279238	529314.0	801746																																				
529514.0	628194	631022.0	628194																																				
529686.0	154939	532622.0	243172	532654.0	243172.0																																		
529686.0	154939	543658.0	154939	543678.0	154939.0																																		
529686.0	154939	935162.0	172376																																				
529698.0	154939	530222.0	155221																																				
529698.0	154939	530174.0	154939	530258.0	155221.0																																		
529698.0	154939	530174.0	154939	533754.0	183290.0																																		
529798.0	465937	529838.0	465937	529894.0	465937.0																																		
529942.0	358261	531826.0	358261	531834.0	358261.0																																		
529958.0	167596	530662.0	167596	534042.0	158631.0																																		
529958.0	167596	530662.0	167596	542705.0	158631.0	542741.0	158631.0																																
530110.0	477345	550561.0	477345																																				
530130.0	261286	530146.0	261286	530186.0	261286.0	530482.0	183290.0	530614.0	219815.0																														
530130.0	261286	530146.0	261286	530186.0	261286.0	533718.0	183290.0																																
530246.0	271816	531538.0	611590																																				
530430.0	747650	532566.0	747650																																				
530430.0	747650	532486.0	164673	532834.0	155813.0																																		
530430.0	747650	532486.0	164673	534390.0	276617.0																																		
530430.0	747650	535542.0	676269																																				
530430.0	747650	532486.0	164673	541762.0	236649.0																																		
530430.0	747650	532486.0	164673	532698.0	161084.0	543809.0	116734.0																																
530430.0	747650	532486.0	164673	532698.0	161084.0	550798.0	198805.0																																
530650.0	747650	531358.0	183290																																				
530658.0	803318	541278.0	815750																																				
530694.0	803630	530854.0	803630	533102.0	803630.0																																		
530722.0	803250	530754.0	803250																																				
531066.0	762818	531210.0	762818																																				
531110.0	261286	531134.0	261286	531186.0	261286.0																																		
531574.0	276617	533022.0	260884																																				
531626.0	263550	531634.0	784030																																				
531666.0	154939	533014.0	347541																																				
531666.0	154939	531906.0	155813	532214.0	747650.0	647606.0	154939.0	649330.0	183290.0																														
531666.0	154939	705705.0	1003998																																				
531666.0	154939	531906.0	155813	716126.0	191061.0																																		
531746.0	154939	531914.0	155221																																				
531930.0	802030	531934.0	805062																																				
532134.0	805402	545965.0	821601																																				
532134.0	805402	546001.0	821601																																				
532134.0	805402	546017.0	821601																																				
532134.0	805402	546041.0	821601																																				
532242.0	254160	532278.0	254160	532306.0	254160.0	532502.0	254160.0																																
532326.0	158781	532378.0	158781	532406.0	158781.0	532434.0	158781.0	532442.0	158781.0	532466.0	158781.0	557974.0	246383.0																										
532326.0	158781	532378.0	158781	532406.0	158781.0	532434.0	158781.0	532442.0	158781.0	532466.0	158781.0	643050.0	937802.0																										
532806.0	805946	532874.0	805946																																				
533046.0	160919	534342.0	611590																																				
533046.0	160919	1100357.0	1081893																																				
533214.0	261286	533242.0	261286	533266.0	261286.0	533326.0	261286.0																																
533238.0	675381	533286.0	675381	533646.0	675381.0																																		
533238.0	675381	533954.0	675381																																				
533274.0	219815	533278.0	219815																																				
533298.0	219815	543218.0	219815																																				
533350.0	219815	534462.0	765922	543190.0	219815.0																																		
533350.0	219815	543861.0	164100																																				
533350.0	219815	599997.0	219815																																				
533670.0	158781	533682.0	158781	533710.0	158781.0	533798.0	798602.0																																
533762.0	675381	533914.0	798602																																				
533770.0	358261	533858.0	358261	533886.0	358261.0																																		
533882.0	154657	535702.0	164100	537982.0	123785.0																																		
533882.0	154657	535702.0	164100	537990.0	123785.0																																		
533882.0	154657	535702.0	164100	537998.0	123785.0																																		
533882.0	154657	976601.0	154657																																				
534410.0	651601	534594.0	651601	536414.0	651601.0																																		
534410.0	651601	539761.0	651601																																				
534518.0	159563	538229.0	729229																																				
534646.0	623730	535710.0	798602																																				
534678.0	675381	534706.0	675381	534730.0	675381.0																																		
534754.0	625358	748449.0	257260																																				
535114.0	261286	535130.0	261286	535150.0	261286.0	535186.0	261286.0																																
535274.0	768374	1693361.0	1842793																																				
535394.0	727513	848882.0	726577																																				
535398.0	727513	545254.0	611590																																				
535406.0	727513	546086.0	611590																																				
535410.0	727513	546378.0	611590																																				
535430.0	727513	545974.0	611590																																				
535438.0	675381	535458.0	675381																																				
535438.0	675381	540222.0	675381																																				
535502.0	449626	537522.0	449626																																				
535538.0	228453	535630.0	228453																																				
535690.0	154939	543582.0	645898																																				
535694.0	675381	535926.0	675381																																				
535694.0	675381	550169.0	675381																																				
535746.0	809626	539314.0	747650	675738.0	164690.0																																		
535846.0	809814	537642.0	812082																																				
535894.0	809906	535910.0	809906																																				
535902.0	671017	537766.0	798602																																				
535922.0	795902	535934.0	795902																																				
535994.0	158781	536022.0	158781	536058.0	158781.0	536078.0	158781.0																																
536114.0	810018	537138.0	810018	553193.0	810018.0																																		
536138.0	747650	537442.0	183290	537706.0	798602.0																																		
536138.0	747650	537734.0	798602																																				
536138.0	747650	537442.0	183290	539925.0	164100.0																																		
536138.0	747650	540158.0	192050																																				
536138.0	747650	537442.0	183290	586885.0	869449.0																																		
536158.0	237317	536190.0	237317																																				
536246.0	695629	536290.0	695629																																				
536286.0	747650	537654.0	798602																																				
536286.0	747650	545886.0	260884	546190.0	192050.0	546818.0	155221.0	547130.0	155221.0																														
536326.0	747650	536498.0	183290																																				
536326.0	747650	537842.0	798602																																				
536366.0	746946	536434.0	746946	536446.0	746946.0																																		
536458.0	747650	536558.0	155221	537894.0	192050.0	545790.0	260884.0	547138.0	155221.0																														
536646.0	271785	538045.0	271785																																				
536722.0	160919	875406.0	1081893																																				
536802.0	251436	536938.0	689778	536958.0	689778.0	536970.0	689778.0																																
536802.0	251436	538393.0	511629																																				
536802.0	251436	538549.0	511629	538610.0	611590.0																																		
536802.0	251436	541865.0	808346																																				
536802.0	251436	547333.0	205763																																				
536802.0	251436	547341.0	205763																																				
536802.0	251436	1132021.0	1360758																																				
536886.0	246383	537274.0	811426																																				
536914.0	689778	537066.0	611590																																				
536914.0	689778	537086.0	689778	537094.0	689778.0	537118.0	689778.0																																
536934.0	335738	537014.0	335738																																				
537110.0	798210	537466.0	798210																																				
537473.0	638854	554205.0	812261																																				
537477.0	673569	537481.0	673569																																				
537477.0	673569	559085.0	827450																																				
537634.0	270708	537858.0	611590																																				
537673.0	810962	537681.0	810962																																				
537853.0	810962	537869.0	810962																																				
537949.0	116734	537953.0	116734																																				
537969.0	261286	537977.0	261286	538009.0	261286.0	538029.0	261286.0	539634.0	200825.0	539946.0	814358.0																												
537969.0	261286	537977.0	261286	538009.0	261286.0	538029.0	261286.0	539634.0	200825.0	540189.0	198805.0																												
537969.0	261286	537977.0	261286	538009.0	261286.0	538029.0	261286.0	539634.0	200825.0	541250.0	200825.0	541286.0	200825.0	572729.0	219815.0																								
538070.0	747650	677086.0	260884																																				
538082.0	473750	540401.0	164100	540810.0	155813.0																																		
538305.0	808726	538309.0	812797																																				
538321.0	726577	587221.0	870569																																				
538321.0	726577	587237.0	870569																																				
538358.0	675381	538366.0	675381	538406.0	675381.0																																		
538358.0	675381	544906.0	675381																																				
538358.0	675381	564565.0	675381																																				
538437.0	261286	538501.0	261286	538529.0	261286.0	538637.0	813229.0																																
538437.0	261286	538501.0	261286	538529.0	261286.0	538781.0	813337.0																																
538629.0	689778	538645.0	689778	538657.0	689778.0	538673.0	689778.0	538689.0	689778.0																														
538694.0	441898	538738.0	813298																																				
538789.0	191262	538793.0	813401																																				
538789.0	191262	539337.0	813401																																				
538834.0	813350	538854.0	813350																																				
538834.0	813350	560662.0	813350	560674.0	813350.0																																		
538850.0	747650	540069.0	183290	540277.0	164100.0																																		
538881.0	727513	541262.0	198805																																				
538881.0	727513	541958.0	223781	541990.0	223781.0																																		
538881.0	727513	542569.0	661973																																				
538881.0	727513	546314.0	611590																																				
538881.0	727513	582993.0	244057	595845.0	673569.0																																		
538881.0	727513	909234.0	870133																																				
538881.0	727513	939486.0	1018829	954066.0	1018829.0																																		
538893.0	813525	547553.0	219815																																				
538965.0	158781	538977.0	158781	538997.0	158781.0	539009.0	158781.0	539017.0	158781.0																														
539041.0	158781	539045.0	158781	539065.0	158781.0	539081.0	158781.0	539101.0	158781.0	539121.0	158781.0	539133.0	158781.0																										
539061.0	213909	539089.0	213909																																				
539141.0	465937	539149.0	465937	539157.0	465937.0	539165.0	465937.0																																
539294.0	358261	539298.0	358261	539394.0	358261.0	539410.0	358261.0																																
539294.0	358261	539298.0	358261	539865.0	358261.0																																		
539305.0	158781	539349.0	158781	539365.0	158781.0	540138.0	192050.0	550082.0	219815.0	563306.0	191061.0																												
539305.0	158781	539349.0	158781	539365.0	158781.0	621866.0	889405.0																																
539422.0	747650	542145.0	183290																																				
539485.0	158781	539501.0	158781																																				
539601.0	164673	540101.0	347541																																				
539601.0	164673	541134.0	747650																																				
539601.0	164673	541682.0	236649	547193.0	747650.0																																		
539601.0	164673	632098.0	765922																																				
539601.0	164673	669778.0	765922																																				
539601.0	164673	679722.0	765922																																				
539646.0	608142	539654.0	608142																																				
539769.0	812781	541446.0	441058																																				
539805.0	673569	541114.0	611590																																				
539813.0	191262	540061.0	198805																																				
539894.0	687930	539938.0	687930	539974.0	687930.0	540010.0	687930.0																																
539897.0	810962	539933.0	810962																																				
539981.0	810962	539997.0	810962																																				
540045.0	810962	540210.0	810962																																				
540058.0	771505	540078.0	771505	540086.0	771505.0																																		
540334.0	810962	540346.0	810962																																				
540358.0	810962	540361.0	814109																																				
540358.0	810962	540382.0	810962																																				
540429.0	814709	540437.0	814709																																				
540630.0	453145	655117.0	453145																																				
540634.0	453145	655145.0	453145																																				
540638.0	453145	655157.0	453145																																				
540761.0	158781	540849.0	158781	540901.0	158781.0	540945.0	158781.0	1158946.0	1438326.0																														
540826.0	675381	541370.0	675381	541426.0	675381.0	541942.0	675381.0	555141.0	675381.0																														
540826.0	675381	556405.0	675381																																				
540997.0	158781	541053.0	158781	541073.0	158781.0																																		
541001.0	787325	541025.0	787325																																				
541133.0	787325	541177.0	787325																																				
